date,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest
2018-01-07,867.0,1053.0,2951.0,1766.0,2557.0,3615.0,5812.0,2778,2073.0,1410.0,5578,2808.0
2018-01-08,1358.0,1543.0,5048.0,2831.0,3668.0,3794.0,6357.0,2584,3894.0,2856.0,9134,4335.0
2018-01-09,1165.0,1268.0,2708.0,2425.0,1978.0,3800.0,3185.0,1859,2420.0,2290.0,6312,3275.0
2018-01-10,942.0,1108.0,2123.0,2383.0,2279.0,3046.0,2927.0,1114,2677.0,2229.0,6200,3297.0
2018-01-11,1441.0,1618.0,3143.0,2790.0,2800.0,4382.0,3928.0,1959,4106.0,3450.0,8574,4319.0
2018-01-12,1017.0,1162.0,1744.0,1509.0,1306.0,3545.0,1980.0,1183,1925.0,1555.0,5384,2400.0
2018-01-13,900.0,1044.0,1356.0,1161.0,990.0,2825.0,1700.0,826,1620.0,1270.0,4042,2044.0
2018-01-14,537.0,543.0,1048.0,799.0,843.0,1727.0,1173.0,1086,1094.0,750.0,2571,1377.0
2018-01-15,1085.0,1194.0,1824.0,2014.0,2033.0,3083.0,2963.0,1206,2860.0,2346.0,5564,3244.0
2018-01-16,889.0,1010.0,1377.0,1691.0,1611.0,2768.0,2513.0,936,2223.0,1756.0,4658,2531.0
2018-01-17,949.0,1129.0,1398.0,1653.0,1659.0,2996.0,2422.0,1032,2467.0,1876.0,4840,2707.0
2018-01-18,779.0,818.0,1009.0,1204.0,1121.0,2120.0,1719.0,711,1611.0,1135.0,3451,1975.0
2018-01-19,959.0,1113.0,1534.0,1743.0,1619.0,3014.0,2545.0,1052,2290.0,1750.0,5150,2838.0
2018-01-20,684.0,750.0,872.0,1063.0,926.0,1958.0,1388.0,703,1350.0,985.0,3438,1759.0
2018-01-21,516.0,519.0,742.0,719.0,803.0,1708.0,1120.0,688,925.0,583.0,2543,1159.0
2018-01-22,1021.0,1090.0,1620.0,1830.0,1746.0,2907.0,2764.0,1023,2508.0,1882.0,5213,2894.0
2018-01-23,1178.0,1249.0,2120.0,1986.0,2069.0,3404.0,3385.0,1370,3009.0,2278.0,6323,3275.0
2018-01-24,1165.0,1279.0,2086.0,2173.0,2082.0,3483.0,3391.0,1342,3063.0,2291.0,6379,3449.0
2018-01-25,1264.0,1422.0,2278.0,2286.0,2278.0,3960.0,3562.0,1433,3252.0,2407.0,6773,3792.0
2018-01-26,1116.0,1212.0,2114.0,2231.0,2123.0,3529.0,3241.0,1411,2869.0,2230.0,6653,3464.0
2018-01-27,920.0,1108.0,1480.0,1234.0,1069.0,3212.0,1775.0,1110,1679.0,1190.0,4568,2117.0
2018-01-28,573.0,478.0,976.0,654.0,808.0,1638.0,1249.0,867,953.0,611.0,2474,1253.0
2018-01-29,896.0,940.0,1589.0,1561.0,1602.0,2412.0,2499.0,910,2280.0,1753.0,4684,2602.0
2018-01-30,1190.0,1346.0,2258.0,2217.0,2057.0,3736.0,3648.0,1519,3157.0,2545.0,6498,3545.0
2018-01-31,971.0,1094.0,1443.0,1682.0,1637.0,2719.0,2499.0,977,2309.0,1840.0,4875,2766.0
2018-02-01,728.0,821.0,1553.0,1536.0,1406.0,2285.0,2304.0,963,2049.0,1716.0,4248,2499.0
2018-02-02,839.0,825.0,1201.0,1500.0,1487.0,2636.0,2236.0,969,2148.0,1780.0,4633,2612.0
2018-02-03,746.0,821.0,1097.0,1286.0,1283.0,1915.0,1498.0,774,1701.0,1378.0,3646,2017.0
2018-02-04,486.0,562.0,1223.0,854.0,764.0,1565.0,1501.0,1124,961.0,696.0,2385,1193.0
2018-02-05,1595.0,1744.0,3990.0,3189.0,3137.0,4819.0,5082.0,2410,4254.0,3443.0,9477,4962.0
2018-02-06,1059.0,1180.0,2583.0,2227.0,1908.0,3587.0,2975.0,1564,2438.0,1851.0,6186,3196.0
2018-02-07,1281.0,1508.0,4529.0,3252.0,3287.0,4176.0,5823.0,2512,3988.0,2999.0,8993,4960.0
2018-02-08,1385.0,1557.0,4050.0,3217.0,3159.0,3885.0,5443.0,2581,3731.0,2882.0,9039,4232.0
2018-02-09,890.0,978.0,3122.0,1910.0,1870.0,3526.0,3477.0,2533,1940.0,1645.0,5203,2524.0
2018-02-10,802.0,927.0,1452.0,1720.0,1629.0,2578.0,2126.0,843,1949.0,1620.0,4978,2508.0
2018-02-11,1331.0,1530.0,2979.0,2473.0,2745.0,4289.0,3838.0,1710,3631.0,3218.0,8252,4229.0
2018-02-12,438.0,388.0,604.0,757.0,812.0,1487.0,882.0,527,929.0,558.0,2605,1220.0
2018-02-13,1165.0,1302.0,1991.0,2206.0,2224.0,3328.0,3121.0,1399,2957.0,2363.0,6115,3572.0
2018-02-14,1231.0,1329.0,2030.0,2182.0,2035.0,3213.0,3140.0,1424,2968.0,2423.0,6039,3462.0
2018-02-15,998.0,1020.0,1516.0,1699.0,1639.0,2580.0,2512.0,1030,2413.0,1926.0,5092,2725.0
2018-02-16,963.0,1151.0,1707.0,1885.0,1748.0,3148.0,2650.0,1270,2588.0,2083.0,5482,2985.0
2018-02-17,795.0,850.0,1129.0,1117.0,884.0,2034.0,1543.0,880,1458.0,1133.0,3315,1739.0
2018-02-18,526.0,538.0,1100.0,860.0,823.0,1938.0,1543.0,1127,1045.0,765.0,2587,1227.0
2018-02-19,1068.0,1221.0,2111.0,2191.0,2031.0,3122.0,3325.0,1370,2923.0,2388.0,5872,3243.0
2018-02-20,1150.0,1298.0,2116.0,2216.0,2073.0,3217.0,3366.0,1508,3062.0,2520.0,6254,3435.0
2018-02-21,1081.0,1205.0,2047.0,2065.0,2100.0,3230.0,3105.0,1418,2887.0,2368.0,5894,3371.0
2018-02-22,1092.0,1197.0,1860.0,2084.0,2042.0,2952.0,2993.0,1309,2807.0,2245.0,5676,3104.0
2018-02-23,1065.0,1165.0,1876.0,1848.0,1789.0,2926.0,2804.0,1328,2703.0,2217.0,5627,3153.0
2018-02-24,773.0,919.0,1293.0,960.0,782.0,2221.0,1234.0,901,1274.0,1065.0,3429,1788.0
2018-02-25,361.0,340.0,666.0,588.0,625.0,1260.0,821.0,676,725.0,486.0,1731,906.0
2018-02-26,576.0,696.0,1176.0,1225.0,1295.0,2087.0,1401.0,740,1606.0,1298.0,3356,1833.0
2018-02-27,655.0,714.0,1256.0,1310.0,1371.0,2230.0,1428.0,794,1732.0,1362.0,3766,2028.0
2018-02-28,750.0,612.0,1036.0,1318.0,1349.0,2009.0,1431.0,807,1747.0,1442.0,3585,2019.0
2018-03-01,514.0,565.0,750.0,929.0,913.0,1387.0,1388.0,516,1293.0,1050.0,2804,1556.0
2018-03-02,756.0,774.0,925.0,1062.0,885.0,2223.0,1496.0,646,1467.0,1145.0,3822,1887.0
2018-03-03,515.0,448.0,637.0,765.0,652.0,1111.0,841.0,726,926.0,730.0,2226,1174.0
2018-03-04,1169.0,1248.0,2376.0,2199.0,2052.0,3059.0,3510.0,1414,3037.0,2389.0,6593,3580.0
2018-03-05,1690.0,1805.0,3830.0,3159.0,3079.0,5008.0,5025.0,2328,4295.0,3386.0,9431,4941.0
2018-03-06,1003.0,1029.0,3057.0,1987.0,2009.0,3461.0,3847.0,2466,2050.0,1366.0,5515,2522.0
2018-03-07,1378.0,1612.0,4713.0,3352.0,3492.0,4272.0,6274.0,2672,4064.0,3137.0,9409,4817.0
2018-03-08,1286.0,1502.0,3863.0,2902.0,2866.0,3548.0,5301.0,2451,3444.0,2671.0,8513,4293.0
2018-03-09,1593.0,1718.0,4532.0,3464.0,3184.0,5422.0,5865.0,2566,4459.0,4266.0,9924,5192.0
2018-03-10,666.0,657.0,1160.0,1245.0,1287.0,1968.0,1786.0,1341,1316.0,1080.0,3372,1689.0
2018-03-11,1068.0,1186.0,1942.0,1683.0,1682.0,3097.0,2248.0,1477,2542.0,2021.0,5281,2730.0
2018-03-12,1223.0,1340.0,2292.0,2292.0,2368.0,3674.0,3162.0,1402,3234.0,2670.0,6996,3567.0
2018-03-13,1017.0,1166.0,2035.0,1998.0,2104.0,2925.0,2953.0,1238,2690.0,2069.0,5492,3083.0
2018-03-14,1148.0,1214.0,2311.0,2299.0,2291.0,3101.0,3191.0,1394,3051.0,2318.0,6190,3520.0
2018-03-15,1208.0,1170.0,2042.0,2206.0,2209.0,2981.0,3046.0,1372,3046.0,2260.0,6170,3547.0
2018-03-16,923.0,994.0,1516.0,1733.0,1653.0,2239.0,2262.0,972,2286.0,1694.0,4787,2806.0
2018-03-17,540.0,585.0,555.0,777.0,678.0,994.0,799.0,423,958.0,692.0,2323,1243.0
2018-03-18,332.0,343.0,556.0,591.0,561.0,938.0,717.0,507,623.0,419.0,1667,901.0
2018-03-19,872.0,964.0,1629.0,1770.0,1715.0,2437.0,2393.0,974,2294.0,1696.0,4756,2736.0
2018-03-20,898.0,987.0,1772.0,1823.0,1832.0,2633.0,2452.0,1195,2316.0,1767.0,5057,2930.0
2018-03-21,901.0,1002.0,1508.0,1829.0,1771.0,2489.0,2402.0,1001,2259.0,1735.0,5040,2833.0
2018-03-22,872.0,964.0,1351.0,1577.0,1464.0,2331.0,2038.0,893,1922.0,1428.0,4428,2355.0
2018-03-23,842.0,901.0,1572.0,1609.0,1571.0,2356.0,2261.0,936,1975.0,1497.0,4564,2503.0
2018-03-24,647.0,745.0,1243.0,1234.0,1068.0,1891.0,1799.0,973,1515.0,1138.0,3514,1820.0
2018-03-25,592.0,613.0,1354.0,1012.0,936.0,1894.0,1621.0,1163,1248.0,859.0,2866,1519.0
2018-03-26,917.0,1012.0,1746.0,1820.0,1715.0,2465.0,2505.0,1133,2318.0,1758.0,4867,2802.0
2018-03-27,931.0,1038.0,1801.0,1915.0,1706.0,2568.0,2740.0,1318,2488.0,1898.0,5150,3123.0
2018-03-28,777.0,772.0,1151.0,1378.0,1247.0,1868.0,1830.0,746,1649.0,1297.0,3961,2162.0
2018-03-29,826.0,892.0,1263.0,1519.0,1409.0,2053.0,2008.0,855,1880.0,1405.0,4566,2495.0
2018-03-30,567.0,598.0,1416.0,910.0,775.0,1730.0,1734.0,1350,1046.0,711.0,2720,1342.0
2018-03-31,467.0,582.0,767.0,879.0,805.0,1377.0,1015.0,496,1029.0,758.0,2793,1423.0
2018-04-01,774.0,846.0,1233.0,1411.0,1354.0,2417.0,2118.0,831,1888.0,1560.0,4196,2344.0
2018-04-02,389.0,369.0,486.0,526.0,513.0,1159.0,721.0,540,724.0,488.0,1863,873.0
2018-04-03,411.0,397.0,583.0,561.0,601.0,955.0,764.0,815,729.0,511.0,1742,902.0
2018-04-04,1316.0,1426.0,2839.0,2711.0,2517.0,3729.0,4097.0,1742,3652.0,3024.0,7745,4321.0
2018-04-05,1601.0,1781.0,4259.0,3293.0,3112.0,5288.0,5645.0,2644,4206.0,3315.0,9704,5018.0
2018-04-06,1615.0,1847.0,4779.0,3372.0,3545.0,5326.0,5513.0,2373,4575.0,3637.0,9819,5302.0
2018-04-07,1435.0,1577.0,5137.0,3484.0,3348.0,4529.0,6442.0,2755,4042.0,3067.0,9571,4900.0
2018-04-08,1078.0,1176.0,3745.0,2096.0,2157.0,3345.0,3911.0,2081,2483.0,1965.0,6170,3187.0
2018-04-09,1641.0,1843.0,4978.0,3741.0,3501.0,5682.0,6138.0,2796,4660.0,4277.0,10467,5386.0
2018-04-10,1150.0,1239.0,2344.0,2484.0,2461.0,3566.0,3189.0,1505,2988.0,2530.0,6924,3528.0
2018-04-11,738.0,826.0,1348.0,1014.0,1289.0,2309.0,1654.0,1125,1576.0,1105.0,3782,1687.0
2018-04-12,1456.0,1628.0,2893.0,2585.0,2640.0,4505.0,3925.0,1840,3794.0,3119.0,8309,3830.0
2018-04-13,1010.0,1160.0,2072.0,2010.0,1920.0,2880.0,3072.0,1199,2691.0,2308.0,5968,3140.0
2018-04-14,556.0,689.0,902.0,937.0,769.0,1605.0,1164.0,665,1039.0,935.0,3051,1319.0
2018-04-15,779.0,870.0,1950.0,892.0,936.0,3457.0,1946.0,1186,1105.0,809.0,4101,1299.0
2018-04-16,1435.0,1643.0,3496.0,2841.0,2819.0,4249.0,4567.0,2045,3953.0,3422.0,8526,4368.0
2018-04-17,1645.0,1844.0,4191.0,3398.0,3229.0,5365.0,5728.0,2571,4392.0,3857.0,9892,5051.0
2018-04-18,1813.0,2001.0,5110.0,3872.0,3566.0,6344.0,6359.0,3011,4749.0,4033.0,10666,5273.0
2018-04-19,1863.0,2068.0,5340.0,3851.0,3763.0,6633.0,6815.0,3119,4806.0,4165.0,11035,4810.0
2018-04-20,1664.0,1920.0,5724.0,3761.0,3439.0,6545.0,6935.0,3035,4390.0,3971.0,10754,5092.0
2018-04-21,1232.0,1393.0,3687.0,2558.0,2209.0,5086.0,4242.0,2452,2846.0,2404.0,6984,3170.0
2018-04-22,985.0,1012.0,2985.0,1863.0,1738.0,3577.0,3854.0,2533,1950.0,1456.0,5066,2334.0
2018-04-23,1501.0,1693.0,3632.0,3050.0,2870.0,4473.0,4564.0,1999,3954.0,3522.0,8564,4694.0
2018-04-24,1366.0,1561.0,2830.0,2545.0,2383.0,3795.0,3932.0,1633,3387.0,2898.0,7661,3959.0
2018-04-25,1258.0,1403.0,2432.0,2400.0,2152.0,3371.0,3502.0,1550,3088.0,2617.0,6937,3755.0
2018-04-26,1168.0,1295.0,2074.0,2193.0,2180.0,3313.0,3286.0,1385,2938.0,2398.0,6713,3623.0
2018-04-27,1394.0,1575.0,3360.0,2985.0,2651.0,4316.0,4411.0,1992,3657.0,3186.0,8355,4442.0
2018-04-28,916.0,994.0,2034.0,1894.0,1552.0,3198.0,2606.0,1432,2009.0,1680.0,5369,2710.0
2018-04-29,979.0,1113.0,2834.0,1582.0,1350.0,4614.0,3028.0,2100,1660.0,1352.0,5320,2197.0
2018-04-30,1059.0,1281.0,2208.0,2044.0,1809.0,3065.0,2876.0,1502,2518.0,2171.0,6309,3560.0
2018-05-01,913.0,990.0,1488.0,1656.0,1484.0,2651.0,2314.0,978,2180.0,1798.0,4696,2741.0
2018-05-02,1038.0,1177.0,1812.0,1795.0,1855.0,2902.0,2979.0,1227,2697.0,2219.0,5459,3065.0
2018-05-03,992.0,1163.0,1887.0,1959.0,1925.0,2948.0,3049.0,1286,2757.0,2254.0,5676,3028.0
2018-05-04,1203.0,1285.0,2171.0,2108.0,2115.0,3494.0,3270.0,1244,3035.0,2528.0,6771,3447.0
2018-05-05,1309.0,1660.0,4424.0,2392.0,2151.0,6224.0,5111.0,2263,2783.0,2146.0,7797,3803.0
2018-05-06,1682.0,1994.0,5456.0,3647.0,3794.0,5903.0,6472.0,2849,4835.0,3795.0,10774,5622.0
2018-05-07,1355.0,1573.0,4340.0,3409.0,3260.0,3802.0,5524.0,2544,3882.0,3022.0,9122,4759.0
2018-05-08,880.0,994.0,3014.0,1820.0,2049.0,3971.0,3716.0,2418,1898.0,1261.0,4838,2273.0
2018-05-09,1710.0,1912.0,4783.0,3756.0,3501.0,5661.0,6006.0,2923,4547.0,4156.0,10433,5423.0
2018-05-10,1333.0,1599.0,3502.0,2861.0,2642.0,5063.0,4050.0,1921,3091.0,2700.0,8241,4047.0
2018-05-11,1492.0,1638.0,3192.0,2911.0,2780.0,4439.0,3902.0,1929,3752.0,3198.0,8323,4183.0
2018-05-12,1384.0,1568.0,2604.0,2437.0,2695.0,3961.0,3502.0,1637,3649.0,3025.0,7896,3405.0
2018-05-13,842.0,884.0,3160.0,1454.0,2150.0,3049.0,3776.0,2134,1760.0,1122.0,4749,2187.0
2018-05-14,1629.0,1839.0,5665.0,3637.0,3773.0,5808.0,6698.0,2769,4664.0,3768.0,10440,5487.0
2018-05-15,1716.0,1902.0,5444.0,3694.0,3673.0,5837.0,6390.0,2765,4814.0,3761.0,10620,5551.0
2018-05-16,1605.0,1716.0,4006.0,3091.0,3085.0,4989.0,4726.0,2302,4084.0,3212.0,8997,4663.0
2018-05-17,1499.0,1678.0,3574.0,3096.0,3043.0,4690.0,4460.0,2077,4100.0,3219.0,8879,4885.0
2018-05-18,1296.0,1524.0,3580.0,2941.0,2702.0,4211.0,4532.0,1963,3600.0,2954.0,8381,4640.0
2018-05-19,916.0,1044.0,2658.0,1872.0,1687.0,3280.0,3074.0,1500,2038.0,1551.0,5431,2896.0
2018-05-20,1000.0,1107.0,4442.0,1928.0,1951.0,3957.0,4331.0,3079,1826.0,1256.0,5484,2669.0
2018-05-21,906.0,1046.0,4611.0,1828.0,2079.0,3931.0,5028.0,2979,1803.0,1232.0,5413,2458.0
2018-05-22,1447.0,1670.0,4710.0,3365.0,3323.0,5060.0,5583.0,2580,4111.0,3237.0,9432,5060.0
2018-05-23,1755.0,1912.0,6233.0,3590.0,3668.0,6108.0,6680.0,2949,4774.0,3657.0,10790,5695.0
2018-05-24,1911.0,2122.0,5624.0,3813.0,3667.0,6276.0,6850.0,2825,4914.0,4228.0,11037,5749.0
2018-05-25,1655.0,1945.0,5751.0,3788.0,3648.0,5984.0,6782.0,2723,4522.0,4005.0,10565,5506.0
2018-05-26,1277.0,1447.0,4982.0,2425.0,2454.0,5316.0,5285.0,2482,2828.0,2404.0,7889,3813.0
2018-05-27,1069.0,1181.0,5156.0,1841.0,2034.0,4885.0,5701.0,2823,2112.0,1542.0,6567,2656.0
2018-05-28,1697.0,1877.0,6034.0,3419.0,3741.0,5994.0,6921.0,2773,4605.0,4064.0,10416,5559.0
2018-05-29,1754.0,1970.0,6377.0,3554.0,3813.0,6811.0,7258.0,2870,4537.0,4089.0,10914,5524.0
2018-05-30,1669.0,1872.0,5072.0,3349.0,3354.0,5488.0,6234.0,2466,4175.0,3707.0,10099,5423.0
2018-05-31,1808.0,1862.0,5802.0,3841.0,4094.0,6284.0,7238.0,2972,4806.0,4119.0,10841,5608.0
2018-06-01,746.0,802.0,1067.0,1160.0,957.0,2355.0,1421.0,845,1461.0,1086.0,3586,1976.0
2018-06-02,1147.0,1227.0,1937.0,2031.0,2081.0,3240.0,3259.0,1384,3028.0,2411.0,5861,3379.0
2018-06-03,1209.0,1284.0,2276.0,2011.0,2116.0,3284.0,3436.0,1642,3160.0,2602.0,6299,3462.0
2018-06-04,1463.0,1611.0,3173.0,2860.0,2586.0,4215.0,4518.0,1992,3543.0,3127.0,8439,4403.0
2018-06-05,1101.0,1180.0,5063.0,2079.0,2120.0,4629.0,5520.0,3210,2286.0,1560.0,6189,2828.0
2018-06-06,1837.0,2044.0,6297.0,3791.0,3978.0,6754.0,7659.0,3110,5253.0,3834.0,11510,6008.0
2018-06-07,1160.0,1258.0,4075.0,2804.0,2572.0,3253.0,5455.0,1844,3014.0,2384.0,7646,3850.0
2018-06-08,1504.0,1738.0,4506.0,2917.0,3296.0,3835.0,5398.0,2701,4186.0,3239.0,9658,3320.0
2018-06-09,1442.0,1596.0,3682.0,3043.0,2862.0,4679.0,4786.0,2100,4021.0,3475.0,8592,4600.0
2018-06-10,1051.0,985.0,2761.0,2299.0,1934.0,3760.0,3151.0,1828,2270.0,1838.0,5937,3011.0
2018-06-11,1575.0,1783.0,3566.0,2949.0,3145.0,4904.0,4459.0,2159,4286.0,3592.0,9339,4458.0
2018-06-12,1294.0,1432.0,2327.0,2331.0,2308.0,3920.0,3495.0,1452,3398.0,2784.0,7505,3784.0
2018-06-13,1566.0,1756.0,3938.0,3224.0,3216.0,5002.0,4890.0,2265,4328.0,3271.0,9409,5080.0
2018-06-14,1532.0,1707.0,4033.0,3259.0,3254.0,4971.0,5162.0,2210,4448.0,3345.0,9803,5089.0
2018-06-15,1562.0,1787.0,4361.0,3236.0,3265.0,5444.0,5738.0,2436,4466.0,3316.0,10488,5205.0
2018-06-16,1207.0,1376.0,3258.0,2185.0,2044.0,4236.0,3882.0,1856,3027.0,2292.0,7991,3621.0
2018-06-17,973.0,1077.0,2634.0,1764.0,1822.0,3490.0,3293.0,1832,2406.0,1647.0,6251,3009.0
2018-06-18,1470.0,1676.0,3717.0,3067.0,3186.0,4619.0,4917.0,2026,4093.0,3215.0,8991,4868.0
2018-06-19,1556.0,1767.0,3901.0,3207.0,3232.0,5037.0,5166.0,2095,4199.0,3234.0,9459,5268.0
2018-06-20,1732.0,1880.0,5096.0,3519.0,3520.0,5817.0,6585.0,2742,4728.0,3584.0,10688,5620.0
2018-06-21,1167.0,1316.0,2212.0,2260.0,2217.0,3543.0,3341.0,1305,3055.0,2221.0,7067,3930.0
2018-06-22,1095.0,1291.0,2186.0,2038.0,2004.0,3189.0,3158.0,1261,2788.0,2258.0,6421,3460.0
2018-06-23,949.0,999.0,3849.0,1581.0,1380.0,2639.0,2172.0,1130,2039.0,1571.0,4923,2444.0
2018-06-24,579.0,643.0,3384.0,1011.0,1065.0,2074.0,1527.0,822,1293.0,830.0,3443,1693.0
2018-06-25,1277.0,1683.0,4829.0,2754.0,2917.0,4605.0,4810.0,2078,4128.0,3196.0,8864,4802.0
2018-06-26,1411.0,1764.0,5049.0,2927.0,2935.0,3950.0,5189.0,2267,4143.0,3244.0,9422,4968.0
2018-06-27,1491.0,1899.0,5127.0,3365.0,3671.0,4540.0,6287.0,2917,4596.0,3610.0,10722,5522.0
2018-06-28,1570.0,1927.0,4626.0,3202.0,3199.0,4932.0,6620.0,2859,4523.0,3523.0,10272,5446.0
2018-06-29,1425.0,1750.0,4264.0,3409.0,3311.0,4576.0,6115.0,2782,4023.0,3102.0,9649,5155.0
2018-06-30,1073.0,1222.0,3569.0,2380.0,2235.0,3577.0,4741.0,2332,2545.0,1906.0,6812,3424.0
2018-07-01,567.0,546.0,1186.0,823.0,849.0,2191.0,1386.0,1213,961.0,708.0,2629,1360.0
2018-07-02,1089.0,1253.0,1943.0,2128.0,2001.0,3195.0,3003.0,1288,2841.0,2121.0,5579,3113.0
2018-07-03,1102.0,1168.0,2145.0,2043.0,2099.0,3014.0,3080.0,1391,2953.0,2404.0,5892,3458.0
2018-07-04,1172.0,1267.0,3105.0,2039.0,1706.0,3992.0,3470.0,2109,2466.0,2081.0,6269,2986.0
2018-07-05,1679.0,1962.0,5396.0,3600.0,3544.0,5922.0,6762.0,2800,4776.0,3729.0,10770,5456.0
2018-07-06,1828.0,2028.0,6378.0,3894.0,4089.0,6672.0,7892.0,3107,5316.0,3846.0,11715,6062.0
2018-07-07,847.0,905.0,3813.0,2092.0,1835.0,3693.0,3981.0,1709,2088.0,1567.0,5606,2822.0
2018-07-08,1432.0,1653.0,4641.0,2753.0,3235.0,3458.0,5678.0,2828,4100.0,3093.0,10044,3343.0
2018-07-09,1289.0,1505.0,3214.0,2966.0,2639.0,4292.0,4148.0,1856,3532.0,3182.0,8254,4527.0
2018-07-10,764.0,820.0,2446.0,1656.0,1638.0,3285.0,2451.0,1753,1931.0,1395.0,4526,2240.0
2018-07-11,1654.0,1773.0,3641.0,3017.0,3181.0,5051.0,4526.0,2255,4168.0,3480.0,9247,4817.0
2018-07-12,1066.0,1256.0,2069.0,1980.0,1852.0,3897.0,2799.0,1152,2517.0,2136.0,6622,3188.0
2018-07-13,1230.0,1327.0,3746.0,2868.0,2653.0,3407.0,5153.0,2175,3096.0,2446.0,7884,4113.0
2018-07-14,859.0,940.0,3646.0,1991.0,1642.0,2896.0,3743.0,1689,1997.0,1557.0,5743,2691.0
2018-07-15,809.0,974.0,2992.0,1788.0,1868.0,5780.0,3561.0,2382,1712.0,1182.0,5054,2262.0
2018-07-16,1221.0,1404.0,4403.0,2893.0,2884.0,4167.0,5273.0,2421,3346.0,2544.0,8136,4196.0
2018-07-17,1245.0,1429.0,4570.0,2990.0,3052.0,3956.0,5578.0,2475,3389.0,2659.0,8520,4515.0
2018-07-18,1209.0,1328.0,5069.0,2994.0,2879.0,4316.0,6392.0,2425,3430.0,2660.0,8364,4389.0
2018-07-19,1223.0,1453.0,3775.0,3083.0,2914.0,3992.0,5207.0,2587,3442.0,2709.0,8131,4112.0
2018-07-20,1144.0,1300.0,3588.0,2852.0,2663.0,3649.0,5011.0,2278,3023.0,2374.0,7592,3732.0
2018-07-21,852.0,984.0,3743.0,2050.0,1703.0,3249.0,3701.0,1695,1930.0,1461.0,5267,2543.0
2018-07-22,790.0,916.0,3083.0,1784.0,1755.0,3537.0,3630.0,2343,1696.0,1105.0,4670,2019.0
2018-07-23,1128.0,1361.0,4578.0,2936.0,2878.0,4048.0,5354.0,2349,3376.0,2571.0,8048,3894.0
2018-07-24,1220.0,1381.0,4741.0,2878.0,3042.0,3680.0,5674.0,2564,3377.0,2572.0,8579,3980.0
2018-07-25,1246.0,1445.0,5062.0,2933.0,2597.0,3939.0,6343.0,2235,3467.0,2778.0,9900,3813.0
2018-07-26,1283.0,1512.0,4158.0,3214.0,2772.0,4087.0,5676.0,2233,3500.0,2673.0,10796,4019.0
2018-07-27,1252.0,1411.0,3940.0,3004.0,2601.0,3760.0,5474.0,2148,3159.0,2557.0,10594,4197.0
2018-07-28,948.0,1036.0,3717.0,2149.0,1458.0,3401.0,4085.0,1202,2073.0,1363.0,6923,3070.0
2018-07-29,945.0,962.0,3006.0,1810.0,1600.0,3894.0,4148.0,2099,2122.0,1325.0,7268,2776.0
2018-07-30,1302.0,1466.0,4513.0,2976.0,2916.0,3912.0,5490.0,2166,3638.0,2750.0,8374,3761.0
2018-07-31,1282.0,1491.0,4655.0,2872.0,1763.0,3610.0,5802.0,2374,3680.0,2797.0,8778,4139.0
2018-08-01,1087.0,1220.0,1968.0,2033.0,22263.0,3153.0,3062.0,1341,2868.0,2363.0,5820,3237.0
2018-08-02,1124.0,1172.0,1856.0,2104.0,2657.0,3178.0,2977.0,1348,2666.0,2056.0,5691,3114.0
2018-08-03,961.0,1143.0,1617.0,1730.0,1701.0,2726.0,2696.0,1154,2495.0,1946.0,5237,2872.0
2018-08-04,1068.0,1101.0,4043.0,1890.0,1747.0,4743.0,4315.0,2937,2034.0,1561.0,5888,2444.0
2018-08-05,1832.0,2072.0,6232.0,3997.0,3792.0,6461.0,7148.0,3116,4732.0,3684.0,11460,5740.0
2018-08-06,1588.0,1813.0,5418.0,3503.0,3707.0,6267.0,6646.0,2766,4911.0,3464.0,10983,5514.0
2018-08-07,807.0,908.0,2914.0,1801.0,1771.0,2483.0,3425.0,2355,1657.0,1148.0,4962,2125.0
2018-08-08,1466.0,1611.0,5029.0,2671.0,3148.0,3609.0,6329.0,2364,4101.0,3070.0,8986,3065.0
2018-08-09,974.0,1193.0,2370.0,2055.0,1704.0,3382.0,2831.0,1564,2512.0,2378.0,6106,2993.0
2018-08-10,1233.0,1369.0,2915.0,2839.0,2770.0,3812.0,3829.0,1717,3430.0,2928.0,7569,3965.0
2018-08-11,1618.0,1792.0,3393.0,2906.0,3175.0,4772.0,4375.0,2226,4302.0,3594.0,9106,4692.0
2018-08-12,652.0,670.0,746.0,855.0,887.0,1945.0,1268.0,618,1261.0,999.0,3394,1560.0
2018-08-13,1367.0,1500.0,4514.0,2951.0,2948.0,4017.0,5402.0,2049,3958.0,3823.0,8650,3450.0
2018-08-14,1434.0,1556.0,4658.0,2891.0,2831.0,3703.0,5710.0,1880,3779.0,3289.0,8720,3460.0
2018-08-15,1695.0,1890.0,5058.0,2875.0,3565.0,3941.0,6370.0,2740,4670.0,4101.0,10185,4030.0
2018-08-16,1801.0,2030.0,4009.0,3193.0,3846.0,4002.0,5454.0,3393,4881.0,4917.0,11172,5352.0
2018-08-17,1465.0,1597.0,3814.0,2946.0,2958.0,3683.0,5281.0,2302,3795.0,3399.0,8891,4457.0
2018-08-18,1146.0,1269.0,3740.0,2120.0,2727.0,3349.0,3914.0,2374,2804.0,3010.0,8406,4363.0
